STOPPLACECODE;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO;NAME;TOWN;RD-X;RD-Y
NL:S:25180050;1.1;1.1;7.6;8.7;0.0;0.0;Steenwijkerdwarsweg;Marknesse;189644.5;525643.5
NL:S:25230030;47.199999999999996;47.8;389.3;354.4;24.799999999999997;17.1;Ens;Ens;184530.5;516446.0
NL:S:25240010;1.6;2.1;195.1;216.0;9.5;6.7;Domineesweg;Nagele;174468.0;517712.0
NL:S:25240150;0.0;0.0;0.4;0.2;0.0;0.0;Professor Brandsmaw.;Nagele;176103.5;517519.0
NL:S:25240800;0.0;0.1;120.6;103.6;0.0;0.0;Nagele;Nagele;177664.0;517452.5
NL:S:25250010;10.6;9.0;233.8;180.9;0.0;0.0;Singel;Urk;169619.0;519305.0
NL:S:25250100;0.6;0.7999999999999999;12.2;15.299999999999999;0.0;0.0;Urkerweg 60;Urk;172110.0;519189.5
NL:S:25250210;21.900000000000002;26.0;320.1;360.0;0.0;0.0;Ransuil;Urk;171388.5;519230.0
NL:S:25250230;32.5;32.0;432.0;420.59999999999997;0.0;0.0;Winkelcentrum;Urk;171073.0;519597.5
NL:S:25250270;12.9;20.8;185.4;257.0;0.0;0.0;Vlaak;Urk;170756.0;519781.0
NL:S:25250300;11.8;10.4;242.0;183.3;0.0;0.0;Rotholm;Urk;170198.0;519369.0
NL:S:25250850;13.200000000000001;16.5;171.2;208.2;0.0;0.0;Lange Dam;Urk;170285.0;519989.0
NL:S:25250950;7.0;9.899999999999999;99.10000000000001;132.8;0.0;0.0;De Noord;Urk;169652.0;520002.0
NL:S:25251000;14.799999999999999;15.9;260.90000000000003;262.8;0.0;0.0;Gemeentehuis;Urk;169484.0;519556.0
NL:S:25251510;0.0;0.0;3.1;2.5;0.0;0.0;Marsdiep;Urk;170642.0;518659.0
NL:S:25251530;0.0;0.0;13.7;10.5;0.0;0.0;Griend;Urk;171495.0;518785.5
NL:S:25251570;0.0;0.0;3.1;2.2;0.0;0.0;Keteldiep;Urk;171034.0;518754.0
NL:S:25270010;114.2;73.6;426.5;170.4;30.6;12.5;Clarenberglaan;Vollenhove;193557.5;521794.5
NL:S:25270030;7.800000000000001;9.0;105.7;111.1;5.0;6.300000000000001;Kraggenburg;Kraggenburg;189571.0;519785.0
NL:S:25270110;0.1;0.30000000000000004;1.5;2.7;0.1;0.30000000000000004;Vollenhoverweg/NOP;Marknesse;192660.5;522159.0
NL:S:25270130;0.1;0.2;1.0;1.6;0.1;0.0;Repelweg;Marknesse;192377.0;521679.0
NL:S:25270150;1.2000000000000002;1.4000000000000001;8.3;9.8;1.0;0.7;Voorsterweg;Marknesse;191663.5;520904.0
NL:S:25270170;0.2;0.1;1.0;1.0;0.2;0.1;Voorstersluis;Marknesse;191694.0;520381.5
NL:S:25270190;0.6000000000000001;0.5;20.400000000000002;9.299999999999999;0.6;0.2;Paardenweg;Kraggenburg;191085.0;519819.0
NL:S:25280010;4.7;4.7;4.6;4.8;0.0;0.0;Boomkwekerij;Scheerwolde;197917.0;529371.0
NL:S:25280050;1.4;1.2;0.2;0.4;0.0;0.0;Beenderribben;Wetering;196576.5;528793.0
NL:S:25280070;1.5;1.5;0.1;0.5;0.0;0.0;Wetering;Wetering;195963.0;528725.0
NL:S:25280090;0.1;0.1;0.2;0.2;0.0;0.0;Veldhuisweg;Baarlo;194293.0;527925.0
NL:S:25330300;6.300000000000001;4.5;30.3;13.4;3.2;1.7;Zwartemeerweg;Ens;185383.0;515058.5
NL:S:25350010;2.0;1.8;2.1;2.4;0.0;0.0;Markeweg;Blesdijke;196229.5;537647.0
NL:S:25350030;0.6;0.7;0.1;0.2;0.0;0.0;Dalhoeve;Blesdijke;195430.0;537344.5
NL:S:25370010;3.4;4.2;2.3;3.2;1.0;0.7;Heetveld;Heetveld;197194.5;519587.5
NL:S:25370070;4.4;3.9;2.1;2.1;0.6;0.4;Prot Chr Basisschool;Heetveld;197211.0;519861.5
NL:S:25380010;1.8;1.5;6.1;4.8;0.0;0.0;Jan van Nassauweg;Scheerwolde;199916.5;531136.0
NL:S:25380030;0.0;0.1;0.0;0.2;0.0;0.0;Smalleweg;Scheerwolde;199104.0;530075.0
NL:S:25430010;1.7;2.4;3.2;2.5;0.30000000000000004;0.3;Noorderrandweg;Kampereiland;187035.0;512946.0
NL:S:25430030;3.6;3.4;5.4;5.6;1.2000000000000002;2.1;Rechterveldweg;Kampereiland;186362.5;513334.5
NL:S:25430050;0.5;0.7;0.8;0.8999999999999999;0.5;0.2;Natuurbad Seveningen;Kampereiland;190551.0;509266.0
NL:S:25430200;1.7;1.5;5.6000000000000005;4.7;0.2;0.1;Kampereiland Kerk;Kampereiland;189363.5;510574.5
NL:S:25430300;1.5;1.6;4.0;4.1;0.0;0.1;Witte Brug;Kampereiland;188017.5;511163.5
NL:S:25440050;0.0;0.0;8.2;8.5;0.0;0.0;Visvijverweg;Swifterbant;171752.0;511995.5
NL:S:25450810;5.1;3.7;14.0;13.4;0.0;0.0;Kooystraat;Ossenzijl;190740.0;535778.5
NL:S:25470010;1.6;2.0;0.7999999999999999;1.3;0.5;0.9;De Velde;De Velde;202493.5;515228.5
NL:S:25470030;186.5;176.5;126.10000000000001;159.0;56.4;53.2;Busstation;Zwartsluis;201148.0;517126.0
NL:S:25470050;3.3;3.3;0.2;0.5;0.4;0.4;Bejaardencentrum;Zwartsluis;201714.0;517584.5
NL:S:25470070;6.2;7.3999999999999995;1.4;3.0;0.5;0.5;De Krieger;De Krieger;197100.7;518840.0
NL:S:25480010;2.6;2.5;0.0;0.0;0.0;0.0;Chr. Basisschool;Kamperzeedijk;196734.5;512396.0
NL:S:25580010;16.8;15.0;1.3;1.1;0.0;0.0;Nieuweweg;Genemuiden;200014.5;514991.0
NL:S:25580030;50.9;53.2;2.3;1.9;0.0;0.0;'t TAG;Genemuiden;198944.0;514607.0
NL:S:25630010;0.0;0.1;0.0;0.0;0.0;0.0;Koekoeksgemaal;Grafhorst;193354.0;511379.0
NL:S:25630030;0.5;0.8;0.0;0.0;0.0;0.0;Vahl;IJsselmuiden;192032.5;510138.0
NL:S:25630050;0.1;0.1;0.0;0.0;0.0;0.0;Fuite;IJsselmuiden;191981.5;509672.5
NL:S:25630070;0.4;0.4;0.0;0.0;0.0;0.0;Plasweg;IJsselmuiden;192099.0;509466.5
NL:S:25630090;1.2;0.8;0.0;0.0;0.0;0.0;Groenendael;IJsselmuiden;192264.0;509062.5
NL:S:25630110;1.6;1.9;0.0;0.0;0.0;0.0;R.K. Kerk;IJsselmuiden;192030.5;508608.0
NL:S:25670010;5.5;6.4;0.0;0.0;0.0;0.0;H. van Viandenplein;Hasselt;203428.5;511556.0
NL:S:25670030;298.8;302.0;112.7;129.29999999999998;38.7;39.300000000000004;Centrum;Hasselt;202628.5;511988.5
NL:S:25680010;0.1;0.2;0.1;0.1;0.0;0.0;Sluis;Beukers;203224.0;519759.0
NL:S:25680030;6.0;6.2;2.5;3.7;1.0;1.7;Blauwe Hand;Blauwe Hand;201685.0;523242.5
NL:S:25770020;12.8;9.7;6.8;5.8;3.4;3.3;Mannagras;Zwolle;200032.0;505769.0
NL:S:25770030;20.4;19.8;14.3;13.4;9.2;9.5;Klokkengieterlaan;Zwolle;200795.0;505347.0
NL:S:25770050;15.7;15.7;9.9;9.5;6.0;7.6;Karveelschipperstraat;Zwolle;200979.5;505805.0
NL:S:25770060;30.1;25.3;17.0;15.3;9.0;8.9;Veldbeemdgras;Zwolle;200360.5;505516.0
NL:S:25770070;25.0;20.6;13.5;11.3;7.8;8.3;Goudsmidstraat;Zwolle;201123.0;505357.0
NL:S:25770110;35.7;33.5;21.9;21.2;12.4;13.2;Fioringras;Zwolle;200366.0;505919.0
NL:S:25770230;26.4;28.1;15.0;14.8;8.3;9.6;Bandijklaan;Zwolle;200938.5;504323.0
NL:S:25780010;42.0;39.8;99.8;103.5;69.6;74.8;Dominee Hylkemaweg;Giethoorn;201649.0;526278.0
NL:S:25780030;5.6;5.5;3.8;5.6;2.4;3.0;Kerkweg;Giethoorn;201635.0;528452.0
NL:S:25780050;1.8;1.9;5.7;7.8;3.5;4.9;Hotel Harmonie;Giethoorn;201856.5;529555.0
NL:S:25830090;3.4;6.6;1.8;2.0;0.1;0.1;Gemeentehuis;Kampen;190791.5;507283.0
NL:S:25830110;7.6;8.4;6.0;15.3;0.0;0.0;Oranjesingel;Kampen;190456.5;508411.5
NL:S:25830170;50.3;46.1;5.8;5.5;0.1;0.0;Station Zuid;Kampen;190792.0;505157.5
NL:S:25830270;3.1;1.4;0.8;0.3;0.0;0.0;Leeghwaterstraat;Kampen;190371.0;506615.0
NL:S:25830280;4.0;2.9;1.1;0.8;0.0;0.0;Beekmanstraat;Kampen;190338.5;506902.5
NL:S:25830290;5.2;5.5;1.3;1.0;0.0;0.0;Amandelboom;Kampen;190227.5;506988.5
NL:S:25830300;3.8;4.8;0.7;1.1;0.0;0.0;Andoorn;Kampen;189747.5;506841.5
NL:S:25830310;10.6;10.9;1.2;1.2;0.0;0.0;Sterrekroos;Kampen;189115.5;507280.0
NL:S:25830320;5.4;4.5;1.0;0.9;0.0;0.0;Hilbert v Dijkstraat;Kampen;189492.5;507780.0
NL:S:25830330;6.1;5.0;0.3;1.1;0.0;0.0;Doctor Kolfflaan;Kampen;189357.0;508007.5
NL:S:25830360;6.6;5.6;1.4000000000000001;1.6;0.0;0.0;Hanzelaan;Kampen;189915.3;508193.3
NL:S:25830480;1.4;0.3;0.8;0.3;0.0;0.0;Bovenbroeksweg;Kampen;190706.0;506407.5
NL:S:25830550;0.3;1.3;0.2;0.3;0.0;0.0;Kwekerije;Kampen;191886.0;505631.0
NL:S:25830560;1.5;0.6;0.3;0.0;0.0;0.0;Europa Allee;Kampen;191239.0;506103.0
NL:S:25830570;0.2;0.1;0.0;0.0;0.0;0.0;Symfonielaan;Kampen;190415.0;505823.0
NL:S:25830580;10.4;15.5;1.9000000000000001;3.4;0.0;0.0;Lovinkstraat;Kampen;190539.0;506971.0
NL:S:25830590;1.0;1.5;0.1;0.3;0.0;0.0;Lange Akker;Kampen;191850.0;505302.0
NL:S:25839175;13.1;17.5;0.0;0.0;0.0;0.0;GSG Pieter Zandt;Kampen;191379.0;506200.5
NL:S:40000010;3233.8;3685.0;1666.7;1854.9;1289.6000000000001;1253.6999999999998;Centraal Station;Arnhem;190351.2;444057.8
NL:S:40000090;840.8;770.3;404.9;346.5;272.9;238.8;Station Velperpoort;Arnhem;191573.7;444181.7
NL:S:40000110;505.5;545.5;178.0;172.5;122.9;137.0;Hoflaan;Arnhem;192111.0;444487.5
NL:S:40000130;577.1;458.9;137.2;114.6;89.3;79.2;Raapopseweg;Arnhem;192455.7;444628.3
NL:S:40000150;47.0;53.8;43.7;49.7;32.6;37.6;Huyghenslaan;Arnhem;192887.5;444756.5
NL:S:40000170;34.2;44.1;30.0;37.9;20.0;23.6;Esperantolaan;Arnhem;193238.0;444922.0
NL:S:40000190;91.5;94.4;50.3;45.3;30.9;28.2;Vondellaan;Arnhem;193399.0;445007.0
NL:S:40000220;25.4;30.8;22.1;26.8;14.4;19.7;Bronbeek;Arnhem;193729.0;445189.5
NL:S:40000310;27.6;18.0;12.9;7.9;7.5;4.7;Dedelstraat;Arnhem;193850.0;443340.0
NL:S:40000320;16.4;10.1;9.6;6.8;5.2;3.6;van Speykstraat;Arnhem;193642.5;443552.5
NL:S:40000340;12.4;17.6;0.0;0.0;0.0;0.0;Delta;Arnhem;194868.5;443239.5
NL:S:40000360;28.6;23.8;12.0;10.0;5.1;6.8;IJsseloord 1;Arnhem;194179.5;443383.0
NL:S:40000380;16.4;18.8;0.0;0.0;0.0;0.0;Meander;Arnhem;195259.5;443505.0
NL:S:40000510;30.9;54.9;21.9;35.3;13.9;25.4;Museum Arnhem;Arnhem;189794.0;444179.0
NL:S:40000530;64.4;67.9;39.0;32.5;24.8;19.8;Zwarteweg;Arnhem;189309.0;444143.5
NL:S:40000550;122.3;114.6;74.3;70.9;42.3;44.0;Oranjestraat;Arnhem;188903.0;444014.5
NL:S:40000570;9.5;16.4;3.7;5.0;1.6;2.2;Klingelbeekseweg;Arnhem;188677.5;443997.5
NL:S:40000600;97.5;112.0;34.0;36.3;24.9;26.8;Arnhems Buiten;Arnhem;188161.0;444011.5
NL:S:40000650;25.3;30.9;9.1;11.5;5.9;6.2;tunnel IJsseloord;Arnhem;193858.5;442950.0
NL:S:40000670;34.2;46.7;19.1;28.0;12.2;12.1;Blankenweg;Arnhem;193710.0;443111.5
NL:S:40000690;22.1;46.4;13.0;27.8;8.5;15.4;Dr. C. Lelyweg Noord;Arnhem;193008.5;443510.0
NL:S:40000950;19.8;23.1;0.0;0.0;0.0;0.0;IJsseloord 2;Arnhem;195785.0;443544.0
NL:S:40000990;0.2;6.5;0.0;0.0;0.0;0.0;Middachtensingel;Arnhem;194417.5;443545.5
NL:S:40001050;3.8;5.0;3.6;3.8;2.1;2.6;Sonsbeekweg;Arnhem;190504.0;444327.0
NL:S:40001070;4.6;8.0;3.4;5.1;2.6;3.7;Burgemeestersplein;Arnhem;190108.0;444525.0
NL:S:40001090;13.2;33.3;8.7;17.3;5.9;11.7;Burg. Weertsstraat;Arnhem;189876.5;444676.5
NL:S:40001110;4.7;6.3;3.1;5.3;2.0;3.4;Izaak Evertslaan;Arnhem;189610.5;444871.5
NL:S:40001140;4.9;7.1;2.1;2.4;1.2;1.9;van Ruisdaelstraat;Arnhem;189365.5;445101.5
NL:S:40001230;6.9;16.4;3.4;7.6;1.1;3.2;Landgoed Rosorum;Arnhem;189453.5;444750.5
NL:S:40001250;21.1;25.700000000000003;11.2;10.5;4.6;7.0;Schelmseweg;Arnhem;188536.5;445223.0
NL:S:40001260;15.1;22.9;4.2;6.7;1.8;3.1;Amsterdamseweg/Het Dorp;Arnhem;188915.5;444989.5
NL:S:40001300;0.9;0.9;0.2;0.3;0.0;0.1;Oude Veerweg;Arnhem;193653.0;442735.0
NL:S:40001600;6.6;1.4;0.0;0.0;0.0;0.0;Het Venster;Arnhem;192055.0;445162.0
NL:S:40001620;11.3;4.1;0.0;0.0;0.0;0.0;Beekdal Lyceum;Arnhem;193275.0;445578.0
NL:S:40001670;127.1;151.3;43.7;50.4;27.9;29.2;De Drie Gasthuizen;Arnhem;192470.0;445201.0
NL:S:40001690;48.2;49.2;38.3;37.5;25.1;25.1;Bernhardlaan;Arnhem;192675.5;445495.0
NL:S:40001710;165.2;156.5;81.4;75.8;50.1;48.3;Dr. Schaepmanlaan;Arnhem;192955.0;445706.5
NL:S:40001730;66.8;61.7;47.7;42.4;28.6;25.5;Middenweg;Arnhem;193191.0;445910.0
NL:S:40001750;117.7;100.1;87.0;74.1;48.9;41.5;Marktplein (Geitenkamp);Arnhem;193037.5;446029.5
NL:S:40001770;101.6;110.1;71.9;83.5;44.3;59.1;Zaslaan;Arnhem;192822.8;446237.0
NL:S:40001790;102.3;103.6;73.0;70.5;49.3;52.0;Schuttersbergplein;Arnhem;192834.0;446526.0
NL:S:40001810;34.9;45.8;23.9;33.7;14.7;21.9;Roerdomplaan;Arnhem;192631.0;446273.0
NL:S:40002050;14.9;16.0;11.9;11.7;10.3;9.5;Bothaplein;Arnhem;190653.0;444285.0
NL:S:40002070;37.1;56.5;21.5;32.6;15.5;28.9;Jacob Cremerstraat;Arnhem;190902.0;444592.0
NL:S:40002090;69.0;77.2;45.7;55.3;30.9;47.0;Graaf Ottoplein;Arnhem;191070.0;444739.0
NL:S:40002110;116.0;103.4;83.3;73.8;54.3;60.9;Graaf Lodewijkstraat;Arnhem;191387.5;444856.5
NL:S:40002130;13.8;40.4;9.2;24.4;7.2;18.9;Sint Antonielaan;Arnhem;191502.5;445041.0
NL:S:40002150;16.2;11.6;10.2;8.1;7.3;5.6;Heselbergherweg;Arnhem;191406.0;445373.5
NL:S:40002170;378.3;376.7;73.7;67.6;50.8;46.1;Ziekenhuis Rijnstate;Arnhem;190926.0;445826.5
NL:S:40002550;154.8;302.8;88.9;197.7;48.9;114.0;Airborneplein;Arnhem;191204.0;443342.5
NL:S:40002570;116.1;64.3;84.4;26.8;49.5;20.8;Stadstheater Arnhem;Arnhem;191206.0;443663.0
NL:S:40002590;635.3;628.3;482.0;441.8;298.5;301.8;De Monchyplein;Arnhem;190774.5;442303.0
NL:S:40002610;100.3;90.1;61.1;55.2;28.9;27.8;Groene Weide;Arnhem;190990.5;442185.0
NL:S:40002630;111.4;107.9;62.8;59.6;36.7;39.5;Visserslaan;Arnhem;191269.0;441993.5
NL:S:40002660;110.6;119.0;66.2;75.7;40.1;49.2;Biezenlaan;Arnhem;191536.5;441765.0
NL:S:40002680;256.4;219.1;169.8;147.4;100.2;92.7;Stadswaardenlaan;Arnhem;191726.5;441603.0
NL:S:40002770;32.1;37.8;9.7;13.2;6.2;8.5;Immerloo;Arnhem;191942.5;441264.0
NL:S:40002800;43.3;64.1;29.4;44.3;24.4;39.6;Oude Huissenseweg;Arnhem;191989.0;440949.0
NL:S:40002901;17.6;5.5;3.1;3.5;0.0;0.0;Monnikensteeg;Arnhem;192246.0;446091.0
NL:S:40003030;53.6;79.7;27.9;41.9;21.6;25.200000000000003;Rozet;Arnhem;190631.5;443662.0
NL:S:40003130;32.5;31.2;19.6;24.1;7.8;8.9;Speenkruidstraat;Arnhem;190171.5;442197.0
NL:S:40003170;151.9;151.8;75.3;77.1;73.2;74.2;Rijnhal;Arnhem;190253.5;441643.5
NL:S:40003200;1299.4;1281.7;769.6;717.4;390.5;360.8;Winkelcentrum Kronenburg;Arnhem;190152.0;441203.0
NL:S:40003570;52.0;82.39999999999999;14.9;25.8;10.6;19.5;Sonsbeek;Arnhem;190790.0;444776.0
NL:S:40003650;9.9;4.2;2.3;3.1;0.0;0.0;Wielewaalstraat/Hoogte80;Arnhem;192376.5;446049.0
NL:S:40003670;7.3;9.9;3.5;2.8;0.0;0.0;Dominee Bechtlaan;Arnhem;192601.5;446122.5
NL:S:40003730;6.1;7.5;2.4;3.4;0.0;0.0;Sparrenweg;Arnhem;193240.5;446531.5
NL:S:40003750;4.8;4.5;1.5;2.3;0.0;0.0;Heideweg;Arnhem;193385.5;446204.0
NL:S:40003780;0.4;0.3;0.0;0.0;0.0;0.0;Arnhemse Allee;Arnhem;193533.5;446241.0
NL:S:40003810;8.8;6.1;3.3;2.8;0.0;0.0;Dennenweg;Arnhem;193084.0;446658.0
NL:S:40004001;6789.7;5592.3;3782.5;3116.7;3050.0;2094.2000000000003;Centraal Station;Arnhem;190261.7;444084.1
NL:S:40004015;1922.1999999999998;2049.5;1305.0;1459.7;805.6;827.5;Willemsplein;Arnhem;190659.3;444029.5
NL:S:40004021;2337.2;2287.3;1691.5;1672.5;1045.0;1014.5;Velperplein;Arnhem;191049.2;444021.5
NL:S:40004030;530.7;734.4;574.1;888.9;345.1;464.0;Rijnstraat;Arnhem;190436.0;443847.5
NL:S:40004050;13.4;36.6;11.0;42.4;6.2;20.0;de Praets;Arnhem;190140.5;443380.0
NL:S:40004070;17.6;20.0;15.5;16.2;7.4;8.6;Zonnedauwweg;Arnhem;190150.0;442684.5
NL:S:40004090;43.2;36.6;29.7;24.6;16.0;14.5;Wilgenlaan;Arnhem;190389.5;442488.5
NL:S:40004170;124.5;130.3;65.8;75.2;43.0;49.8;De Grote Koppel;Arnhem;190613.5;441681.0
NL:S:40004230;5.5;9.1;4.2;6.8;3.0;5.2;van Berkumstraat;Arnhem;190489.5;441907.5
NL:S:40004590;201.5;196.4;109.7;112.2;62.8;73.0;Rietgrachtstraat;Arnhem;191391.5;443454.0
NL:S:40004610;251.6;223.0;138.3;114.2;84.2;86.1;Gr. van Prinstererstraat;Arnhem;191921.5;443523.0
NL:S:40004630;78.5;184.2;29.7;104.7;18.0;83.1;Hugo de Grootstraat;Arnhem;192333.0;443590.0
NL:S:40004640;198.9;71.9;119.0;29.3;74.3;18.2;Hugo de Grootstraat;Arnhem;192310.0;443609.0
NL:S:40004650;57.1;68.3;38.0;42.8;26.0;30.5;Maaslaan;Arnhem;192810.5;443870.0
NL:S:40004680;128.8;146.1;76.6;82.8;47.0;54.9;Waalstraat;Arnhem;193232.0;443959.5
NL:S:40004690;16.2;16.9;9.5;12.5;1.2;9.4;MFC Presikhaven;Arnhem;193528.5;443741.0
NL:S:40004700;252.0;321.5;168.10000000000002;213.7;100.7;145.7;Lange Wal;Arnhem;193508.0;443842.0
NL:S:40004730;775.3;701.4000000000001;439.9;308.7;290.70000000000005;246.3;Keulse Slag;Arnhem;193971.5;444043.5
NL:S:40004750;25.2;27.0;0.0;0.0;0.0;0.0;Zuilesteinlaan/HTS;Arnhem;193831.5;444534.5
NL:S:40004780;157.3;122.3;0.0;0.0;0.0;0.0;Elsweide/HAN;Arnhem;193743.7;444656.3
NL:S:40004810;120.5;111.5;0.0;0.0;0.0;0.0;IJssellaan/HAN;Arnhem;193781.5;444210.5
NL:S:40005330;174.7;169.6;9.8;6.4;15.7;12.7;Station Presikhaaf;Arnhem;193096.7;444522.3
NL:S:40005350;12.6;17.3;2.5;3.1;3.5;5.3;Dongestraat;Arnhem;193262.0;444175.0
NL:S:40005370;79.2;54.9;35.0;29.4;21.1;18.9;Kinderkamp;Arnhem;194227.5;444172.0
NL:S:40005390;59.2;55.5;50.4;47.6;31.6;35.9;Malsenlaan;Arnhem;194421.5;444184.5
NL:S:40005430;36.5;43.1;25.7;29.4;18.8;22.0;Grote Durk;Arnhem;194606.5;443695.5
NL:S:40005500;40.1;44.400000000000006;8.9;11.0;7.9;10.8;Stadskantoor;Arnhem;191248.5;443283.5
NL:S:40006570;32.2;33.4;11.0;13.899999999999999;6.8;10.299999999999999;Badhuisstraat;Arnhem;191479.0;443042.0
NL:S:40006650;26.700000000000003;31.2;5.5;6.3999999999999995;3.5999999999999996;4.7;Van Oldenbarneveldtstraat;Arnhem;191823.0;442697.5
NL:S:40006670;24.9;41.7;8.5;15.3;4.7;7.2;Haven;Arnhem;192400.0;442723.5
NL:S:40006710;104.0;113.1;2.7;3.2;1.5999999999999999;3.4;Kleefse Waard;Arnhem;192981.5;442685.0
NL:S:40006731;48.4;40.2;4.3;4.6;0.7;2.5;Bruningweg;Arnhem;192989.0;443090.5
NL:S:40006750;23.7;19.9;7.0;6.5;5.5;5.6000000000000005;P. Calandweg;Arnhem;193113.7;443404.7
NL:S:40006770;19.299999999999997;25.200000000000003;10.5;13.9;6.5;9.700000000000001;Slaakweg;Arnhem;193303.0;443641.5
NL:S:40007090;183.9;174.0;118.0;118.3;79.9;81.2;Fonteinkruidstraat;Arnhem;189730.5;442655.0
NL:S:40007530;158.2;138.7;100.2;103.2;51.4;55.3;St. Laurentiuslaan;Arnhem;190865.5;442104.0
NL:S:40007570;16.3;26.9;11.8;21.1;7.1;14.0;Fokke Noordhoffstraat;Arnhem;192740.5;446398.0
NL:S:40008550;92.8;176.8;27.3;46.9;18.2;36.3;Centraal Station (Sonsbeek);Arnhem;190176.0;444281.0
NL:S:40008570;34.4;63.1;18.7;31.5;10.7;17.4;Burg. Weertsstraat;Arnhem;189782.5;444577.0
NL:S:40008590;4.8;8.8;2.0;1.6;0.9;1.2;Brouwerijweg;Arnhem;189590.5;444553.5
NL:S:40008610;0.3;73.5;0.0;2.2;0.0;1.5;van Wageningenstraat;Arnhem;189350.0;444594.0
NL:S:40008620;6.5;0.5;1.6;0.4;1.0;0.1;van Wageningenstraat;Arnhem;189513.0;444412.0
NL:S:40008630;47.2;4.4;1.8;2.0;1.6;2.1;Tormentilstraat;Arnhem;189188.5;444493.0
NL:S:40008650;10.3;10.7;6.1;5.2;4.8;4.6;Gentiaanstraat;Arnhem;188933.0;444453.5
NL:S:40008670;11.3;14.6;3.1;4.4;1.4;1.8;Callunastraat;Arnhem;188657.0;444499.0
NL:S:40008690;30.5;29.2;5.6;7.8;2.6;4.8;Het Dorp;Arnhem;188719.0;444930.5
NL:S:40008710;100.8;106.9;107.8;137.9;81.6;93.0;Gelredome;Arnhem;189791.0;441916.7
NL:S:40008750;19.7;32.7;28.1;45.0;12.8;28.4;Transferium;Arnhem;189668.5;442047.0
NL:S:40008840;68.2;67.2;8.9;12.5;8.4;13.9;Brekelenkampstraat;Arnhem;194273.5;444470.5
NL:S:40009012;76.2;111.4;29.1;55.3;20.3;32.8;Eusebiuskerk;Arnhem;191012.0;443496.5
NL:S:40009019;18.1;18.799999999999997;6.6;4.8;3.5999999999999996;2.1;Dr. C. Lelyweg Zuid;Arnhem;192683.0;442703.5
NL:S:40009067;37.5;44.0;7.4;10.1;6.7;10.2;De Braamberg;Arnhem;191077.0;445496.5
NL:S:40009069;52.1;70.19999999999999;14.5;24.0;16.9;18.5;Moscowa;Arnhem;191609.5;446037.0
NL:S:40009550;91.6;88.9;88.9;81.2;46.6;53.6;Kamphuizenlaan;Arnhem;194697.5;443888.0
NL:S:40009570;217.0;206.9;60.3;60.8;39.4;43.6;Geitenkamp;Arnhem;192378.0;446165.0
NL:S:40009580;76.7;105.7;3.6;3.1;0.0;0.0;CIOS;Arnhem;192155.5;446309.5
NL:S:40009590;143.2;118.5;108.8;89.0;54.0;43.4;Het Duifje;Arnhem;191908.0;440734.0
NL:S:40009600;118.7;91.3;67.3;54.3;45.2;37.0;Presikhaaf/Cannenburgln;Arnhem;194460.0;443591.0
NL:S:40010010;87.5;84.6;49.1;43.3;36.3;39.1;Viaduct Kroonse Wal;Arnhem;187822.5;440216.5
NL:S:40013170;22.5;20.8;3.3;3.4;1.3;1.4;Gelderse Poort;Arnhem;188315.5;440730.0
NL:S:40013210;14.0;16.0;10.3;15.0;5.6;7.4;Croydonplein;Arnhem;189890.5;441173.5
NL:S:40013230;16.2;18.3;17.0;15.8;5.9;9.3;Eldens Viaduct;Arnhem;189658.0;441135.5
NL:S:40013250;17.7;19.1;12.8;13.9;7.5;8.7;De Brink;Elden;189052.0;441171.0
NL:S:40013270;9.7;9.5;6.8;7.3;3.1;4.1;Mr. Merkxstraat;Elden;188894.5;441041.5
NL:S:40013290;37.3;38.9;27.7;28.8;14.7;14.6;Mr.D.U.Stikkerstraat;Elden;188458.5;440991.0
NL:S:40013310;101.1;95.7;35.1;32.0;21.0;22.9;Randweg;Arnhem;188477.7;440464.3
NL:S:40013330;5.0;18.8;1.9;6.3;0.6;7.6;Batavierenweg;Arnhem;188028.5;440719.0
NL:S:40013350;9.4;8.3;2.4;2.4;0.0;0.0;Rotterdamsingel;Arnhem;187764.5;440814.5
NL:S:40013390;72.7;73.1;60.9;55.8;35.2;35.8;Kroonse Wal;Arnhem;187407.5;440485.5
NL:S:40013410;89.7;77.6;60.0;56.2;36.2;35.2;Woudrichemstraat;Arnhem;187330.0;440122.5
NL:S:40013450;35.9;34.3;27.2;27.7;16.0;17.2;Brabantweg;Arnhem;187688.3;439710.3
NL:S:40013480;0.8;1.6;0.8;1.4;0.2;0.5;Park Lingezegen;Elst;187338.5;438616.5
NL:S:40013550;53.7;62.7;44.2;47.8;30.5;32.0;Hollandweg;Arnhem;187375.0;440845.6
NL:S:40013570;13.9;22.7;12.1;16.9;5.5;8.6;Wkc Schuytgraaf;Arnhem;186563.0;440730.0
NL:S:40013575;26.3;28.4;13.5;14.4;6.6;8.7;Germanenveld;Arnhem;186395.5;440103.0
NL:S:40013590;292.9;302.0;171.3;150.7;76.0;84.1;Station Arnhem Zuid;Arnhem;186956.3;440789.0
NL:S:40014230;37.0;54.8;17.3;25.5;8.8;23.8;Rijnpoort;Arnhem;190296.0;441171.0
NL:S:40014250;53.8;47.8;36.6;28.3;23.8;23.6;Veendamstraat;Arnhem;190654.5;440974.5
