;STOPPLACECODE;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO;NAME;TOWN;RD-X;RD-Y
1297;NL:S:41250030;0.3;0.1;0.3;0.1;0.0;0.0;De Plak;Duiven;199769.5;440225.0
1298;NL:S:41250050;8.0;6.8;0.0;0.1;0.0;0.0;Vergertlaan;Duiven;199112.0;439992.5
1299;NL:S:41250090;15.4;18.0;14.1;14.8;7.5;8.4;Dorp;Duiven;198784.5;440360.0
1300;NL:S:41250110;3.1;5.9;2.7;5.5;1.8;2.7;Thuvine;Duiven;198396.0;440545.5
1301;NL:S:41250130;20.3;20.2;13.9;15.5;8.4;7.4;van Goyenstraat;Duiven;197861.5;440710.5
1302;NL:S:41250150;1.7;3.3;4.7;7.1;2.5;3.8;Maststraat;Duiven;196580.5;441319.5
1303;NL:S:41250190;9.5;8.4;3.1;3.1;0.0;0.0;Schapenweide;Duiven;199493.5;440386.5
1304;NL:S:41250210;6.1;6.8;0.0;0.0;0.0;0.0;Marketing;Duiven;198806.0;441901.0
1305;NL:S:41250490;5.8;13.5;0.0;0.0;0.0;0.0;Alliander;Duiven;196295.0;442044.0
1306;NL:S:41250530;20.1;16.6;0.0;0.0;0.0;0.0;IKEA;Duiven;196766.5;442201.0
1307;NL:S:41250550;3.7;5.7;0.0;0.0;0.0;0.0;Nieuwgraaf 31;Duiven;197187.5;441782.5
1308;NL:S:41250630;7.2;9.0;0.0;0.0;0.0;0.0;Typograaf;Duiven;197934.0;441489.5
1309;NL:S:41251110;26.3;24.9;14.1;18.8;9.0;11.5;Station Duiven;Duiven;198108.0;439609.5
1310;NL:S:41251130;2.2;2.2;0.0;0.0;0.0;0.0;Bellefleur;Duiven;198462.0;439275.0
1311;NL:S:41251370;12.0;16.1;0.0;0.0;0.0;0.0;Centerpoort Noord;Duiven;198370.0;441949.0
1312;NL:S:41252010;5.3;4.5;0.0;0.0;0.0;0.0;Talingstraat;Duiven;198881.5;439690.0
1313;NL:S:41252070;0.9;1.5;0.8;1.1;0.4;0.6;Grasklokje;Duiven;197959.5;439474.0
1314;NL:S:41252090;8.3;8.2;5.4;5.4;3.2;3.5;Eilandplein;Duiven;197719.5;439412.5
1315;NL:S:41252110;2.9;5.2;2.3;3.7;0.7;1.9;Schiermonnikoogstraat;Duiven;197516.5;439394.5
1316;NL:S:41252130;10.6;9.8;5.1;5.0;3.0;3.2;Klavierstraat;Duiven;197210.5;439522.0
1317;NL:S:41252150;12.7;11.9;10.6;10.9;3.6;4.0;Opaal;Duiven;196847.0;439801.0
1318;NL:S:41252170;0.2;0.7;0.0;0.3;0.0;0.2;Engelstraat;Duiven;196601.0;439737.5
1319;NL:S:41260030;9.1;12.5;4.4;6.5;2.6;4.4;Kamervoort;Angeren;193928.5;436670.0
1320;NL:S:41260060;13.3;4.1;6.5;1.5;4.0;1.0;Julianastraat;Angeren;194160.0;436600.0
1321;NL:S:41260070;13.8;18.8;7.7;11.6;4.6;6.8;Molenstraat;Angeren;194321.5;436336.0
1322;NL:S:41260090;1.7;2.0;0.5;0.7;0.4;0.3;Sterrenberg;Angeren;194876.0;435858.0
1323;NL:S:41260110;1.3;1.3;0.9;0.6;0.6;0.6;Boerenhoek;Angeren;195279.5;435488.0
1324;NL:S:41260130;1.0;1.3;0.8;0.8;0.6;0.6;Stenen Palen;Doornenburg;195613.5;435225.5
1325;NL:S:41260150;0.3;0.6;0.2;0.5;0.1;0.2;de Linge;Doornenburg;195696.5;434584.5
1326;NL:S:41260170;2.5;3.2;1.2;1.6;0.7;1.1;Krakkedel;Doornenburg;195783.0;433991.0
1327;NL:S:41260190;1.1;1.2;0.5;0.5;0.4;0.6;de Woerd;Doornenburg;196530.0;433771.0
1328;NL:S:41260210;8.7;9.4;4.1;4.7;3.0;2.8;Rijnstraat;Doornenburg;196858.0;433725.5
1329;NL:S:41260230;32.8;31.1;17.7;17.4;10.2;9.6;van Kol;Doornenburg;197114.0;433634.5
1330;NL:S:41260250;3.7;3.7;2.5;3.4;1.2;1.4;Blauwe Hoek;Doornenburg;196895.0;433218.5
1331;NL:S:41260280;9.0;8.6;4.1;4.7;3.8;3.0;Molenstraat;Gendt;196318.5;432901.0
1332;NL:S:41310020;0.1;0.2;0.0;0.0;0.0;0.0;Raadhuisstraat;Vorden;218370.5;457649.0
1333;NL:S:41310030;2.7;2.8;0.0;0.0;0.1;0.1;Centrum;Vorden;218409.0;457699.0
1334;NL:S:41310050;4.3;4.4;0.4;0.4;0.4;0.4;De Horsterkamp Zuid;Vorden;218297.5;456874.5
1335;NL:S:41310070;2.3;2.4;0.0;0.0;0.2;0.2;Villa Nuova;Vorden;217658.0;458408.5
1336;NL:S:41310290;130.0;112.6;28.6;23.9;24.2;29.9;Station;Vorden;218713.5;458055.5
1337;NL:S:41310330;2.9;5.1;1.5;2.2;0.6;1.2;De Bleek;Vorden;218684.5;457530.5
1338;NL:S:41310350;0.0;0.1;0.0;0.0;0.0;0.0;De Wehme;Vorden;218117.5;457153.5
1339;NL:S:41320070;14.2;15.2;3.3;1.8;1.5;0.9;Doesburgse Dijk;Dieren;204103.0;450490.5
1340;NL:S:41320111;218.6;169.0;105.4;89.19999999999999;64.9;46.5;Station Dieren;Dieren;204108.0;450918.0
1341;NL:S:41320150;3.0999999999999996;3.0;1.9;2.6;1.0;1.3;Hofstetten;Ellecom;203144.5;449839.5
1342;NL:S:41320170;12.0;11.1;6.199999999999999;6.3;5.1;5.699999999999999;Dorp;Ellecom;202966.5;449675.5
1343;NL:S:41320510;0.1;0.1;0.1;0.1;0.1;0.0;Langebrug;Dieren;205252.5;448622.5
1344;NL:S:41321220;0.1;0.1;0.0;0.0;0.0;0.0;Vogelplantsoen;Dieren;203555.0;452543.0
1345;NL:S:41321280;0.4;0.3;0.1;0.0;0.0;0.0;Sparrenhof;Dieren;203656.0;452984.0
1346;NL:S:41321300;0.1;0.0;0.0;0.0;0.0;0.0;Imboslaan Industrielaan;Dieren;203936.0;452575.0
1347;NL:S:41321320;0.0;0.1;0.0;0.0;0.0;0.0;Fazantlaan;Dieren;203906.0;452147.5
1348;NL:S:41321400;0.1;0.1;0.1;0.1;0.0;0.0;Julius Rontgenlaan;Dieren;203360.0;451621.5
1349;NL:S:41321420;22.3;27.7;10.3;11.399999999999999;3.6;4.4;Callunaplein;Dieren;203919.3;451511.7
1350;NL:S:41321460;0.0;0.0;0.0;0.0;0.0;0.0;Gelders Hof;Dieren;203842.5;450914.5
1351;NL:S:41321500;0.3;0.6;0.0;0.2;0.0;0.0;Tellegenlaan;Dieren;203882.5;451766.5
1352;NL:S:41321520;0.0;0.0;0.0;0.0;0.0;0.0;Lindelaan;Dieren;204083.0;451731.5
1353;NL:S:41321540;0.1;0.0;0.0;0.0;0.0;0.0;Spankerenseweg;Dieren;204280.0;451722.5
1354;NL:S:41321560;0.0;0.1;0.0;0.0;0.0;0.0;Kanaaldijk;Spankeren;204479.5;452188.5
1355;NL:S:41321580;0.0;0.0;0.0;0.0;0.0;0.0;Dorpsweg;Spankeren;204682.0;452342.0
1356;NL:S:41321600;0.1;0.1;0.0;0.1;0.0;0.0;Kerkweg;Spankeren;204861.0;452420.0
1357;NL:S:41321620;0.1;0.1;0.1;0.0;0.0;0.0;Loohof;Spankeren;204596.0;452500.0
1358;NL:S:41321630;0.0;0.0;0.0;0.0;0.0;0.0;Treubstraat;Dieren;203887.0;451371.5
1359;NL:S:41321650;0.0;0.0;0.0;0.0;0.0;0.0;E. van Beinumlaan;Dieren;203139.5;451545.5
1360;NL:S:41321720;0.0;0.2;0.0;0.0;0.0;0.0;Imboslaan Industrielaan;Dieren;203862.0;452615.0
1361;NL:S:41321730;0.1;0.1;0.2;0.1;0.0;0.0;Abelenlaan;Dieren;203200.0;453404.0
1362;NL:S:41321740;0.1;0.1;0.1;0.0;0.0;0.0;Larixhof;Dieren;203498.0;453175.0
1363;NL:S:41321760;0.2;0.1;0.0;0.0;0.0;0.0;Olmenhof;Dieren;203392.0;453273.0
1364;NL:S:41321850;0.0;0.0;0.0;0.0;0.0;0.0;Zilverakkerweg;Dieren;203232.5;451816.5
1365;NL:S:41321860;0.0;0.0;0.0;0.0;0.0;0.0;Willem de Feschlaan;Dieren;203301.0;451403.0
1366;NL:S:41321870;0.1;0.0;0.0;0.0;0.0;0.0;Admiraal Helfrichlaan;Dieren;202950.0;451750.0
1367;NL:S:41321880;0.0;0.0;0.0;0.0;0.0;0.0;Valeriuslaan;Dieren;203414.0;451546.0
1368;NL:S:41321890;0.1;0.2;0.1;0.0;0.0;0.0;van Limburg Stirumstraat;Dieren;203892.5;451957.0
1369;NL:S:41321910;0.1;0.1;0.0;0.0;0.0;0.0;Industrielaan;Dieren;204099.0;452209.5
1370;NL:S:41321930;0.1;0.1;0.0;0.0;0.0;0.0;Domeinlaan;Dieren;203124.0;452815.0
1371;NL:S:41321950;0.1;0.2;0.0;0.1;0.0;0.0;Crematorium Domeinlaan;Dieren;203099.0;452498.0
1372;NL:S:41321970;0.0;0.1;0.0;0.0;0.0;0.0;Beverodelaan;Dieren;203187.0;453022.0
1373;NL:S:41322000;0.0;0.0;0.0;0.0;0.0;0.0;Bernard Zweerslaan;Dieren;203556.0;451356.0
1374;NL:S:41327005;19.3;16.9;6.3;6.5;2.8;2.8000000000000003;Rode Kruislaan;Dieren;203733.0;451665.0
1375;NL:S:41327007;24.5;24.4;10.1;10.8;5.6;7.1000000000000005;Geitenbergweg;Dieren;203494.5;452081.5
1376;NL:S:41327009;6.9;6.800000000000001;2.9000000000000004;3.7;1.2999999999999998;1.8;Crematorium;Dieren;203363.5;452560.5
1377;NL:S:41327011;16.6;19.9;8.9;10.5;4.9;6.1;Cederlaan;Dieren;203232.0;453037.0
1378;NL:S:41330030;2.1;1.5;1.1;1.0;0.6000000000000001;0.5;Wielbergen;Angerlo;204930.5;445762.0
1379;NL:S:41330050;0.4;0.2;0.2;0.30000000000000004;0.2;0.2;Bingerdenseweg;Angerlo;204194.5;445172.5
1380;NL:S:41330070;4.1000000000000005;3.0999999999999996;1.1;1.0;0.8999999999999999;0.8;Tutenburgsestraat;Giesbeek;202561.0;445219.5
1381;NL:S:41330090;47.0;45.8;16.6;18.8;10.3;11.4;Zwalmstraat;Giesbeek;201660.0;445004.0
1382;NL:S:41330170;49.7;45.7;19.5;20.4;13.5;11.6;Beumerskamp;Doesburg;205687.0;446307.5
1383;NL:S:41350090;1.7;3.1;0.8;2.4;0.0;0.0;Oranjelaan;Zevenaar;202057.5;437735.0
1384;NL:S:41350112;99.8;103.5;22.7;23.9;0.0;0.0;Station Zevenaar;Zevenaar;202168.8;437440.0
1385;NL:S:41350130;18.1;18.1;9.5;9.1;0.0;0.0;Oude Doesburgseweg;Zevenaar;202373.0;438293.5
1386;NL:S:41350150;12.3;14.4;4.6;5.9;0.0;0.0;Sportcentrum;Zevenaar;202230.5;438653.5
1387;NL:S:41350170;6.3;5.0;1.7;2.0;0.0;0.0;Zwembad;Zevenaar;202153.5;439056.5
1388;NL:S:41350190;27.7;28.2;10.1;10.6;0.0;0.0;Ziekenhuis;Zevenaar;201827.7;439456.7
1389;NL:S:41350210;12.9;11.6;4.2;4.1;0.0;0.0;Rosorum;Zevenaar;201402.0;439038.5
1390;NL:S:41350250;4.9;4.0;1.5;2.2;0.0;0.0;Schellekrans;Zevenaar;201041.0;439206.0
1391;NL:S:41350510;0.2;0.1;0.0;0.0;0.0;0.0;Ringbaan Oost;Zevenaar;203252.5;438084.0
1392;NL:S:41350570;0.0;0.4;0.0;0.0;0.0;0.0;De Bem;Zevenaar;204219.0;437266.0
1393;NL:S:41350610;0.0;0.5;0.0;0.0;0.0;0.0;Hengelder;Zevenaar;204070.7;437754.3
1394;NL:S:41350630;0.7;0.5;0.0;0.0;0.0;0.0;Tol;Zevenaar;203767.0;437393.0
1395;NL:S:41350670;0.4;0.5;0.0;0.0;0.0;0.0;7Poort;Zevenaar;204694.0;437561.0
1396;NL:S:41351010;0.1;0.3;0.0;0.0;0.0;0.0;Buitenmolen;Zevenaar;201641.5;437630.0
1397;NL:S:41351030;0.0;0.1;0.0;0.0;0.0;0.0;Maatjes;Zevenaar;201511.5;438113.5
1398;NL:S:41351050;0.1;0.1;0.0;0.0;0.0;0.0;Mozartlaan;Zevenaar;201267.5;438238.5
1399;NL:S:41352100;0.0;0.1;0.0;0.0;0.0;0.0;Didamseweg;Zevenaar;202731.5;438072.5
1400;NL:S:41353130;7.1;7.7;3.6;3.0;0.0;0.0;Subenhara;Zevenaar;202097.0;439418.5
1401;NL:S:41360030;2.5;1.9;1.1;0.9;0.7;0.7;Olyhorststraat;Gendt;195652.5;432888.0
1402;NL:S:41360050;8.5;7.5;3.5;3.5;3.0;3.0;Kapelstraat;Gendt;195383.0;432809.0
1403;NL:S:41360070;41.2;35.3;22.7;20.9;12.3;9.7;Julianaplein;Gendt;195189.5;432333.5
1404;NL:S:41360090;4.9;9.2;2.2;5.7;1.5;3.1;Markt;Gendt;195155.0;431989.5
1405;NL:S:41360110;17.6;17.0;7.7;8.5;5.4;4.1;Baron van Gendtlaan;Gendt;194839.0;431925.0
1406;NL:S:41360130;3.3;3.6;2.7;3.9;2.2;2.4;Kommerdijk;Gendt;194333.0;431943.0
1407;NL:S:41360150;5.3;5.4;2.7;3.2;1.8;1.6;Kruisstraat;Gendt;194238.5;432355.5
1408;NL:S:41360170;6.5;7.6;2.0;2.3;1.2;1.2;Industrieterrein;Gendt;193504.0;432422.5
1409;NL:S:41360190;1.2;1.6;0.7;0.7;0.2;0.4;Groenestraat;Haalderen;192798.0;432628.0
1410;NL:S:41360230;13.1;12.0;7.5;6.8;5.3;4.2;Kerk;Haalderen;192230.0;433119.5
1411;NL:S:41360250;5.3;5.8;4.1;4.8;1.8;2.2;Lage Zandsestraat;Haalderen;191970.5;433411.5
1412;NL:S:41360510;33.7;33.0;15.6;16.6;9.5;8.6;Dwarsakker;Gendt;195208.0;432630.0
1413;NL:S:41400010;0.7;0.8;0.0;0.0;0.0;0.0;De Boggelaar;Warnsveld;215586.0;460221.5
1414;NL:S:41400110;0.1;0.1;0.0;0.0;0.0;0.0;Kasteel Hackfort;Vorden;216076.5;457057.0
1415;NL:S:41410030;31.4;31.9;9.0;9.6;7.7;7.2;Gemeentehuis;Hengelo;218044.5;451112.5
1416;NL:S:41410150;2.4;2.5;0.5;0.6;0.5;0.4;Van Neck;Hengelo;218316.5;453948.5
1417;NL:S:41410190;18.6;18.6;4.6;4.9;4.6;3.8;Vordenseweg;Hengelo;217998.0;452662.5
1418;NL:S:41410210;24.6;25.1;7.8;9.9;7.4;7.0;Banninkstraat;Hengelo;217972.0;451773.0
1419;NL:S:41420010;3.7;3.0;2.3;2.1;1.1;1.2000000000000002;NH Kerk;Drempt;208331.0;446665.5
1420;NL:S:41420050;17.4;14.8;0.0;0.0;0.0;0.0;Gouden Regenstraat;Doesburg;207041.0;446714.0
1421;NL:S:41420070;8.4;4.9;0.0;0.0;0.0;0.0;Hoek Looiersweg;Doesburg;206656.0;446795.0
1422;NL:S:41420090;0.2;1.4;0.0;0.0;0.0;0.0;Koppelweg;Doesburg;206166.0;446938.5
1423;NL:S:41420110;12.7;9.8;5.1;4.7;3.5;2.8;Beinum;Doesburg;206213.5;446574.5
1424;NL:S:41420130;14.8;14.2;6.4;5.3;3.6;2.9000000000000004;Potsmaat;Doesburg;206290.0;446292.0
1425;NL:S:41420150;23.900000000000002;21.9;7.6;8.2;4.6;5.2;tunnel Angerlo;Doesburg;205976.5;445770.0
1426;NL:S:41420210;132.3;95.80000000000001;47.7;39.7;28.3;20.4;Kraakselaan;Doesburg;207136.0;447409.5
1427;NL:S:41420230;72.6;70.30000000000001;36.599999999999994;36.5;21.0;22.299999999999997;Meipoort;Doesburg;206643.0;447572.0
1428;NL:S:41420250;33.6;39.1;14.0;14.4;8.6;9.2;Karel Doormansingel;Doesburg;206275.0;447326.5
1429;NL:S:41420270;22.3;24.6;11.1;12.5;7.6000000000000005;6.6;Koepoortwal;Doesburg;206087.5;447778.0
1430;NL:S:41420290;6.8;9.1;8.8;8.8;5.6;5.7;Haven;Doesburg;206234.0;447128.0
1431;NL:S:41430070;5.6;5.1;3.2;2.6;2.3;1.8;Cafe Den Bremer;Toldijk;212191.5;452031.5
1432;NL:S:41430110;0.6;0.9;0.1;0.1;0.1;0.1;Zuivelfabriek;Steenderen;210492.0;452648.0
1433;NL:S:41430130;2.1;3.0;0.9;1.6;0.5;0.9;Gemeentehuis;Steenderen;210071.5;452887.0
1434;NL:S:41430150;19.5;18.0;7.6;7.0;5.4;4.4;Dorp;Steenderen;209918.0;453067.0
1435;NL:S:41430170;13.5;12.6;5.5;5.6;3.8;3.2;Aviko;Steenderen;210161.5;453403.5
1436;NL:S:41448023;0.0;0.1;0.0;0.0;0.0;0.0;Hazenberg;Brummen;206862.0;456290.0
1437;NL:S:41448027;0.4;0.2;0.0;0.1;0.0;0.0;Arnhemsestraat;Leuvenheim;206680.0;454218.0
1438;NL:S:41448031;0.1;0.1;0.1;0.1;0.0;0.0;Hoofdstraat;Leuvenheim;206339.0;454413.0
1439;NL:S:41448033;0.0;0.0;0.0;0.0;0.0;0.0;School;Leuvenheim;206762.0;454510.0
1440;NL:S:41448035;0.0;0.0;0.0;0.0;0.0;0.0;Spankerenseweg;Leuvenheim;207064.0;454663.0
1441;NL:S:41448037;0.0;0.0;0.0;0.0;0.0;0.0;Het Bret;Brummen;207129.5;455328.0
1442;NL:S:41448039;0.0;0.0;0.0;0.0;0.0;0.0;De Pothof;Brummen;207120.0;455771.0
1443;NL:S:41448043;0.0;0.0;0.0;0.0;0.0;0.0;Tolzicht;Brummen;207362.5;456266.0
1444;NL:S:41448045;0.8;0.7;0.2;0.2;0.0;0.0;Centrum;Brummen;207787.0;455750.0
1445;NL:S:41448047;0.2;0.1;0.1;0.0;0.0;0.0;Cortenoeverseweg;Brummen;207734.5;456052.5
1446;NL:S:41448049;2.2;1.8;0.7;0.4;0.0;0.0;Kampweg;Brummen;207887.5;456454.0
1447;NL:S:41448051;0.2;0.3;0.1;0.2;0.0;0.0;Meengatstraat;Brummen;207632.0;456741.0
1448;NL:S:41448053;0.2;0.3;0.1;0.1;0.0;0.0;Berkelder;Brummen;207466.5;456784.0
1449;NL:S:41448055;0.9;0.9;0.5;0.5;0.0;0.0;Elzenbosweg;Brummen;207654.0;457357.0
1450;NL:S:41448057;0.7;0.7;0.1;0.0;0.0;0.0;Michaelshoeve;Brummen;208020.0;458158.0
1451;NL:S:41448061;3.5;2.8;0.2;0.1;0.0;0.0;Station;Brummen;207091.0;456107.5
1452;NL:S:41448066;0.0;0.1;0.0;0.0;0.0;0.0;De Hulsthoeve;Brummen;205386.5;455871.5
1453;NL:S:41448072;0.0;0.1;0.0;0.0;0.0;0.0;Plein Vijf;Brummen;207526.5;455889.5
1454;NL:S:41448074;0.0;0.1;0.0;0.0;0.0;0.0;Tuinstraat;Brummen;207570.0;455671.5
1455;NL:S:41448077;0.0;0.0;0.0;0.0;0.0;0.0;Gemeentehuis;Brummen;207180.5;455855.5
1456;NL:S:41448079;0.1;0.1;0.0;0.0;0.0;0.0;Reuvershoeve;Brummen;208759.0;459637.5
1457;NL:S:41450030;0.2;0.2;0.0;0.0;0.0;0.0;Kwartiersedijk;Babberich;206181.0;435018.5
1458;NL:S:41450050;0.1;0.5;0.0;0.0;0.0;0.0;Beekseweg;Babberich;205216.0;435445.5
1459;NL:S:41450070;0.0;0.0;0.0;0.0;0.0;0.0;Mariahoeve;Babberich;204499.0;434615.5
1460;NL:S:41450090;5.3;4.8;2.1;2.4;0.0;0.0;Franciscusstraat;Babberich;204933.5;435517.0
1461;NL:S:41450110;0.2;0.3;0.1;0.1;0.0;0.0;Gildestraat;Babberich;204819.5;435291.0
1462;NL:S:41450130;2.6;2.7;0.7;0.8;0.0;0.0;Dorpstraat;Babberich;204759.0;435721.5
1463;NL:S:41450150;0.7;0.6;0.3;0.3;0.0;0.0;Schutterstent St. Anna;Oud Zevenaar;204071.0;436220.0
1464;NL:S:41470010;1.5;1.5;0.0;0.0;0.1;0.1;Station;Didam;206195.0;438567.0
1465;NL:S:41470050;0.3;0.2;0.0;0.0;0.0;0.0;Raadhuisstraat;Didam;205942.5;439204.0
1466;NL:S:41470070;0.7;0.5;0.0;0.0;0.0;0.0;De Hoevert;Didam;206046.5;439802.5
1467;NL:S:41470110;0.0;0.1;0.0;0.0;0.0;0.0;Gemeentehuis;Didam;206375.0;438416.5
1468;NL:S:41470130;0.4;0.2;0.0;0.0;0.0;0.0;De Linde;Didam;206128.5;440121.0
1469;NL:S:41470210;0.0;0.0;0.0;0.0;0.0;0.0;Kapelstraat;Loil;206580.0;440725.0
1470;NL:S:41471130;0.3;0.2;0.0;0.0;0.0;0.0;Kerk;Didam;207083.5;440739.0
1471;NL:S:41480010;1.1;1.7;0.0;0.0;0.0;0.2;Elver;Nieuw-Wehl;209127.0;442379.0
1472;NL:S:41490030;0.1;0.0;0.0;0.0;0.0;0.0;Centrum;Wehl;211462.0;441748.5
1473;NL:S:41490050;3.3;3.8;0.0;0.0;0.3;0.4;Station;Wehl;211833.0;441334.0
1474;NL:S:41490070;0.0;0.1;0.0;0.0;0.0;0.0;Brandweerkazerne;Wehl;211086.0;441941.0
1475;NL:S:41500010;29.2;30.6;4.7;4.5;3.7;3.8;Gelre ziekenhuizen;Zutphen;211838.5;459902.5
1476;NL:S:41500030;1.9;3.1;0.6;1.6;0.5;0.9;Bieshorstlaan;Warnsveld;213000.0;461120.0
1477;NL:S:41500050;24.2;21.9;6.3;7.5;5.5;5.8;'t Horseler;Warnsveld;212943.0;460364.0
1478;NL:S:41500070;4.0;3.5;0.0;0.1;0.3;0.4;GGNet;Warnsveld;214131.0;460753.5
1479;NL:S:41500090;25.4;29.3;13.7;15.4;9.3;10.8;Winkelcentrum Dreiumme;Warnsveld;212575.0;461165.8
1480;NL:S:41500151;4.0;7.3;3.6;5.0;1.6;3.2;Havepad;Warnsveld;213452.5;460750.5
1481;NL:S:41500160;37.6;35.1;16.3;16.1;11.1;10.1;Overkamp;Warnsveld;213456.0;460402.0
1482;NL:S:41500180;13.3;14.4;5.0;4.4;3.8;4.3;Oude Begraafplaats;Zutphen;211496.0;461851.5
1483;NL:S:41500190;4.5;4.8;1.3;1.9;1.2;1.5;Ooyerhoekseweg;Warnsveld;212214.5;460192.5
1484;NL:S:41500251;1.3;1.7;0.7;0.8;0.0;0.0;Rhienderinklaan;Warnsveld;212886.5;462158.5
1485;NL:S:41500270;0.2;0.2;0.0;0.0;0.1;0.0;Den Bouw;Warnsveld;212738.0;461711.0
1486;NL:S:41500310;0.5;0.6;0.0;0.0;0.0;0.1;Martinuskerk;Warnsveld;212055.5;461863.0
1487;NL:S:41500470;14.9;16.7;4.5;5.5;3.6;4.0;Welgelegen;Warnsveld;212155.0;461273.0
1488;NL:S:41500550;5.3;6.5;2.3;3.8;0.1;0.2;Kerkpad;Warnsveld;212220.0;462210.5
1489;NL:S:41501010;0.4;0.3;0.2;0.4;0.2;0.2;De Groene Jager;Wichmond;212047.5;456913.5
1490;NL:S:41501100;0.0;0.2;0.0;0.0;0.0;0.0;De Vlieg;Vierakker;213164.0;458054.0
1491;NL:S:41501410;0.7;0.6;0.0;0.0;0.0;0.0;Leesten Oost;Warnsveld;213828.5;460657.0
1492;NL:S:41501450;22.0;13.6;9.9;8.4;8.2;5.2;Klooster;Warnsveld;212566.5;460673.0
1493;NL:S:41501470;21.1;22.4;6.2;6.1;5.0;5.0;Leesten;Warnsveld;212448.5;460237.5
1494;NL:S:41503001;0.6;0.6;0.0;0.0;0.0;0.0;Gelderhorst;Zutphen;212005.0;459166.5
1495;NL:S:41503010;0.4;0.5;0.1;0.1;0.1;0.1;Den Elter;Zutphen;212089.5;458044.0
1496;NL:S:41504070;2.6;3.0;1.1;1.3;0.8;0.7;Bronsbergen;Zutphen;211946.0;458449.5
1497;NL:S:41504090;4.4;5.7;2.3;3.0;1.9;2.5;Revelhorst;Zutphen;211762.5;459190.0
1498;NL:S:41509030;1.5;1.3;0.9;1.2;0.0;0.0;Prins Bernhardlaan;Zutphen;211320.5;462156.0
1499;NL:S:41510180;11.2;11.6;3.4;3.1;2.6;2.3;Kroezerijweg;Bronckhorst;217924.5;449570.5
1500;NL:S:41520010;1.9;2.2;0.8;1.4000000000000001;0.6000000000000001;0.7;Manege;Laag Keppel;214113.0;444947.5
1501;NL:S:41520030;5.4;4.6;2.1;1.6;1.4;0.8;Gouden Leeuw;Laag Keppel;212408.5;445687.0
1502;NL:S:41520050;2.4;3.0;0.8;1.0;0.9;1.1;Brede school;Hummelo;212743.5;446242.0
1503;NL:S:41520110;9.9;9.4;6.4;5.3;4.0;3.7;Zelhemseweg;Hummelo;213306.5;446274.0
1504;NL:S:41520210;0.8999999999999999;2.1;0.2;1.4;0.2;1.0;'t Smaaleke;Laag Keppel;212070.0;445804.5
1505;NL:S:41520230;0.8;0.8999999999999999;0.2;0.3;0.2;0.1;Weg naar Hoog-Keppel;Hoog Keppel;211476.0;446062.0
1506;NL:S:41520250;1.2000000000000002;1.5;0.6;0.8;0.4;0.6;Burg. Vrijlandweg;Hoog Keppel;210579.5;446373.5
1507;NL:S:41520270;9.3;8.3;3.6999999999999997;3.0;1.4;1.3;De Braamberg;Drempt;208982.5;446643.5
1508;NL:S:41530030;0.8;1.2;0.9;1.4;0.7;1.0;Covik;Baak;211029.5;453996.5
1509;NL:S:41530070;10.7;10.7;4.4;5.4;3.2;3.2;Dorp;Baak;212425.5;454555.0
1510;NL:S:41530150;0.6;0.6;0.0;0.0;0.0;0.0;Hackforterweg;Wichmond;214789.5;455969.5
1511;NL:S:41530180;0.1;0.0;0.0;0.0;0.0;0.0;Van den Brink;Wichmond;215313.0;454512.0
1512;NL:S:41530200;0.9;0.6;0.0;0.0;0.1;0.1;Dorpsstraat;Wichmond;214641.0;456079.5
1513;NL:S:41580001;0.4;0.3;0.0;0.0;0.0;0.0;Pater Smitsstraat;Didam;207626.0;438687.5
1514;NL:S:41601073;0.7999999999999999;0.7;0.1;0.2;0.0;0.2;Drostendijk;Apeldoorn;198192.0;471402.0
1515;NL:S:41607001;1.0;1.1;0.0;0.1;0.0;0.0;Woudweg;Teuge;199625.5;471665.5
1516;NL:S:41607003;1.9000000000000001;2.1;0.2;0.3;0.2;0.2;De Wacht;Teuge;200520.5;472297.0
1517;NL:S:41607011;0.1;0.6000000000000001;0.0;0.1;0.0;0.1;'t Wezeveld;Twello;202309.5;472374.0
1518;NL:S:41607013;1.3;1.7;0.5;0.7;0.1;0.3;Rijksstraatweg;Teuge;200115.5;472050.0
1519;NL:S:41610070;5.5;6.3;1.0;1.1;1.1;0.7;Waarlo;Zelhem;218364.5;446712.5
1520;NL:S:41610090;5.6;6.0;2.8;2.5;2.4;1.9;Suselbeek;Velswijk;217965.5;447340.5
1521;NL:S:41620010;16.7;28.0;2.3000000000000003;2.6999999999999997;1.5;2.2;Den Ooiman;Doetinchem;215730.0;443326.0
1522;NL:S:41620030;1.7;2.1;0.9;0.5;0.5;0.1;IJzergieterij;Langerak;214793.5;444334.0
1523;NL:S:41635003;0.1;0.2;0.0;0.0;0.0;0.0;Broekstraat;Klarenbeek;201817.0;465145.5
1524;NL:S:41635011;0.3;0.2;0.1;0.1;0.0;0.0;Elsbosweg;Klarenbeek;201175.0;464568.0
1525;NL:S:41640030;12.4;14.3;3.1;3.6;2.8;4.2;Van der Capellenlaan;Zutphen;211323.5;463050.0
1526;NL:S:41640050;6.3;6.3;2.8;2.5;2.2;1.6;Weg naar Laren;Zutphen;211070.5;462730.0
