;STOPPLACECODE;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO;NAME;TOWN;RD-X;RD-Y
227;NL:S:25000210;25.900000000000002;29.700000000000003;7.6;8.2;7.6;5.1;Zuyderzee College;Emmeloord;179914.0;524240.0
228;NL:S:25000410;24.7;41.1;0.0;0.0;0.0;0.0;Begraafplaats;Emmeloord;179303.0;525553.5
229;NL:S:25000430;1.0;1.6;0.0;0.0;0.0;0.0;Dr. W.M. Verhaarlaan;Emmeloord;179110.0;526074.0
230;NL:S:25000450;1.7;3.0;0.0;0.0;0.0;0.0;Schaftweg/Espelerweg;Emmeloord;177725.0;526340.0
231;NL:S:25000500;96.6;98.9;12.700000000000001;14.1;6.4;6.3;Medisch Centrum;Emmeloord;179106.5;524612.5
232;NL:S:25000600;97.0;93.60000000000001;26.5;29.2;13.3;12.8;Antonius Ziekenhuis;Emmeloord;178569.5;524196.0
233;NL:S:25000700;0.6000000000000001;0.5;0.30000000000000004;0.2;0.0;0.0;Urkerweg 18;Emmeloord;177370.5;522904.0
234;NL:S:25001400;22.2;47.099999999999994;5.800000000000001;12.2;3.7;5.8;Smeden;Emmeloord;179814.0;524632.5
235;NL:S:25005010;1408.1999999999998;1452.4;313.3;325.9;245.6;173.1;Busstation;Emmeloord;179619.0;524811.4
236;NL:S:25060010;12.1;9.799999999999999;0.0;0.0;0.0;0.0;Brink;Luttelgeest;186686.0;528432.0
237;NL:S:25060030;0.3;0.5;0.0;0.0;0.0;0.0;Luttelgeesterweg;Luttelgeest;186859.0;527829.5
238;NL:S:25060050;0.5;0.7;0.0;0.0;0.0;0.0;Lindeweg;Luttelgeest;185804.0;529534.5
239;NL:S:25060070;4.5;4.7;0.0;0.0;0.0;0.0;Orchideeenhoeve;Luttelgeest;185153.5;530145.5
240;NL:S:25060090;25.099999999999998;21.200000000000003;0.0;0.0;0.0;0.0;Oosterringweg;Luttelgeest;184653.0;530698.5
241;NL:S:25060110;0.1;0.30000000000000004;0.0;0.0;0.0;0.0;Schansweg;Luttelgeest;185184.0;531477.0
242;NL:S:25070010;1.6;3.4;0.2;0.8;0.2;0.30000000000000004;Luttelgeesterweg;Marknesse;185266.5;524622.5
243;NL:S:25070030;0.0;0.1;0.0;0.0;0.0;0.0;H.D. Louwes Hoeve;Emmeloord;184173.0;524726.5
244;NL:S:25070050;0.8;0.8;0.7;0.5;0.30000000000000004;0.8;Lindeweg;Emmeloord;183218.0;524689.0
245;NL:S:25130100;5.6;5.4;1.6;1.7;0.9;2.0999999999999996;Sloefweg;Ens;182331.5;520141.0
246;NL:S:25130200;2.4;2.6;0.6000000000000001;1.1;0.7;0.5;Bomenweg;Emmeloord;181437.0;522743.0
247;NL:S:25130300;2.9;2.5;0.5;0.4;1.0;0.30000000000000004;Kleiweg;Emmeloord;181398.5;523710.5
248;NL:S:25140100;0.1;0.5;0.0;0.0;0.0;0.0;Schaftweg/Nagelerweg;Emmeloord;179687.0;520921.0
249;NL:S:25140300;0.2;0.3;0.0;0.0;0.0;0.0;Johannes Postweg;Nagele;178436.0;519222.0
250;NL:S:25150100;1.2;1.9;0.1;0.6;0.0;0.0;Urkerweg 34;Tollebeek;175556.5;521626.5
251;NL:S:25150200;73.9;75.1;13.5;13.4;0.0;0.0;Sint Hubertusplaats;Tollebeek;174788.5;521106.5
252;NL:S:25150300;0.5;0.7999999999999999;0.1;0.1;0.0;0.0;Urkerweg 46;Tollebeek;174030.0;520539.5
253;NL:S:25150400;1.6;1.9;0.5;0.6;0.0;0.0;Urkerdwarspad;Urk;173136.5;519912.5
254;NL:S:25170030;0.4;0.5;0.30000000000000004;0.7;0.7;0.2;Zwembad Voorst;Kraggenburg;188725.0;520472.0
255;NL:S:25170050;1.9;0.8999999999999999;0.2;0.30000000000000004;0.30000000000000004;0.1;Picknickplaats;Kraggenburg;188245.5;521229.5
256;NL:S:25170070;1.7;1.7000000000000002;0.7;0.5;0.1;0.1;Mammouthweg;Kraggenburg;187637.5;522190.0
257;NL:S:25170090;2.5;2.7;0.2;0.4;0.2;0.2;Leemringweg/Sloefweg;Marknesse;187217.0;522856.5
258;NL:S:25170110;1.2;0.7;0.0;0.0;0.0;0.0;Boslaan;Marknesse;186580.0;524588.0
259;NL:S:25170211;235.1;241.29999999999998;19.200000000000003;14.600000000000001;12.9;13.4;Busstation;Marknesse;187459.8;525082.6
260;NL:S:25170230;63.5;71.3;14.299999999999999;18.1;9.0;9.6;Breestraat;Marknesse;187147.0;524599.5
261;NL:S:25170250;0.7;1.3;1.1;2.0;1.3;1.3;Netl;Kraggenburg;187872.0;521826.5
262;NL:S:25180010;91.69999999999999;44.900000000000006;0.0;0.0;0.0;0.0;Busstation;Blokzijl;193503.5;526888.5
263;NL:S:25180030;3.5;3.5;0.0;0.0;0.0;0.0;Uiterdijkenweg;Marknesse;192234.0;526354.5
264;NL:S:25180050;4.6;5.2;0.0;0.0;0.0;0.0;Steenwijkerdwarsweg;Marknesse;189644.5;525643.5
265;NL:S:25230030;164.2;169.1;46.2;48.3;31.7;25.0;Ens;Ens;184530.5;516446.0
266;NL:S:25240010;63.4;70.5;9.7;12.2;13.0;5.5;Domineesweg;Nagele;174468.0;517712.0
267;NL:S:25240150;0.1;0.1;0.0;0.0;0.0;0.0;Professor Brandsmaw.;Nagele;176103.5;517519.0
268;NL:S:25240800;30.6;25.4;0.0;0.0;0.0;0.0;Nagele;Nagele;177664.0;517452.5
269;NL:S:25250010;53.6;50.800000000000004;20.200000000000003;13.7;0.0;0.0;Singel;Urk;169619.0;519305.0
270;NL:S:25250100;7.8999999999999995;9.4;1.2;1.3;0.0;0.0;Urkerweg 60;Urk;172110.0;519189.5
271;NL:S:25250210;72.5;87.69999999999999;9.299999999999999;10.2;0.0;0.0;Ransuil;Urk;171388.5;519230.0
272;NL:S:25250230;151.8;151.89999999999998;22.3;19.4;0.0;0.0;Winkelcentrum;Urk;171073.0;519597.5
273;NL:S:25250270;98.30000000000001;113.0;6.5;8.8;0.0;0.0;Vlaak;Urk;170756.0;519781.0
274;NL:S:25250300;91.7;68.6;14.5;7.0;0.0;0.0;Rotholm;Urk;170198.0;519369.0
275;NL:S:25250850;74.7;86.5;6.2;9.5;0.0;0.0;Lange Dam;Urk;170285.0;519989.0
276;NL:S:25250950;42.2;51.1;4.2;7.6000000000000005;0.0;0.0;De Noord;Urk;169652.0;520002.0
277;NL:S:25251000;95.6;94.19999999999999;11.899999999999999;15.899999999999999;0.0;0.0;Gemeentehuis;Urk;169484.0;519556.0
278;NL:S:25251510;0.8;0.6;0.0;0.0;0.0;0.0;Marsdiep;Urk;170642.0;518659.0
279;NL:S:25251530;4.6;4.9;0.0;0.0;0.0;0.0;Griend;Urk;171495.0;518785.5
280;NL:S:25251570;1.3;1.3;0.0;0.0;0.0;0.0;Keteldiep;Urk;171034.0;518754.0
281;NL:S:25270010;218.8;130.2;51.0;22.6;36.2;12.799999999999999;Clarenberglaan;Vollenhove;193557.5;521794.5
282;NL:S:25270030;39.0;38.0;9.1;9.0;4.9;5.6;Kraggenburg;Kraggenburg;189571.0;519785.0
283;NL:S:25270110;1.4;2.3;0.2;0.7;0.2;0.5;Vollenhoverweg/NOP;Marknesse;192660.5;522159.0
284;NL:S:25270130;1.1;1.2;1.5;0.7;0.8;1.2;Repelweg;Marknesse;192377.0;521679.0
285;NL:S:25270150;4.2;5.1;0.8;1.2;0.8;0.8;Voorsterweg;Marknesse;191663.5;520904.0
286;NL:S:25270170;0.5;0.6000000000000001;0.30000000000000004;0.30000000000000004;0.5;0.30000000000000004;Voorstersluis;Marknesse;191694.0;520381.5
287;NL:S:25270190;2.5;2.8000000000000003;0.2;0.4;0.2;0.2;Paardenweg;Kraggenburg;191085.0;519819.0
288;NL:S:25280010;6.7;6.699999999999999;0.0;0.0;0.0;0.0;Boomkwekerij;Scheerwolde;197917.0;529371.0
289;NL:S:25280050;0.6;0.7;0.0;0.0;0.0;0.0;Beenderribben;Wetering;196576.5;528793.0
290;NL:S:25280070;1.5;2.4;0.0;0.0;0.0;0.0;Wetering;Wetering;195963.0;528725.0
291;NL:S:25280090;0.2;0.2;0.0;0.0;0.0;0.0;Veldhuisweg;Baarlo;194293.0;527925.0
292;NL:S:25330300;11.6;6.6;3.4;2.8;2.7;1.2;Zwartemeerweg;Ens;185383.0;515058.5
293;NL:S:25350010;1.4000000000000001;1.4;0.0;0.0;0.0;0.0;Markeweg;Blesdijke;196229.5;537647.0
294;NL:S:25350030;1.0;0.9;0.0;0.0;0.0;0.0;Dalhoeve;Blesdijke;195430.0;537344.5
295;NL:S:25370010;6.9;8.1;2.2;1.7;1.2;2.0;Heetveld;Heetveld;197194.5;519587.5
296;NL:S:25370070;12.8;12.7;3.6;3.4;1.4000000000000001;1.4000000000000001;Prot Chr Basisschool;Heetveld;197211.0;519861.5
297;NL:S:25380010;4.1;3.0;0.0;0.0;0.0;0.0;Jan van Nassauweg;Scheerwolde;199916.5;531136.0
298;NL:S:25380030;0.1;0.2;0.0;0.0;0.0;0.0;Smalleweg;Scheerwolde;199104.0;530075.0
299;NL:S:25430010;4.4;4.5;0.7;0.6;0.4;0.5;Noorderrandweg;Kampereiland;187035.0;512946.0
300;NL:S:25430030;8.7;8.8;2.2;2.1999999999999997;0.7999999999999999;1.6;Rechterveldweg;Kampereiland;186362.5;513334.5
301;NL:S:25430050;1.2;1.1;0.7;0.8999999999999999;0.30000000000000004;0.5;Natuurbad Seveningen;Kampereiland;190551.0;509266.0
302;NL:S:25430100;0.7;0.9;0.0;0.1;0.0;0.0;Nesweg;Kampereiland;189870.5;509992.5
303;NL:S:25430200;2.6;2.8;0.3;0.2;0.1;0.1;Kampereiland Kerk;Kampereiland;189363.5;510574.5
304;NL:S:25430300;2.0;2.0;0.5;0.5;0.1;0.0;Witte Brug;Kampereiland;188017.5;511163.5
305;NL:S:25430390;0.1;0.5;0.0;0.1;0.0;0.1;Dam-Noorddiep;Kampereiland;187492.0;512400.5
306;NL:S:25440050;1.2;1.0;0.0;0.0;0.0;0.0;Visvijverweg;Swifterbant;171752.0;511995.5
307;NL:S:25450810;7.7;6.8;0.0;0.0;0.0;0.0;Kooystraat;Ossenzijl;190740.0;535778.5
308;NL:S:25470010;3.7;4.3;1.1;1.7;1.6;1.7;De Velde;De Velde;202493.5;515228.5
309;NL:S:25470030;206.5;229.3;65.3;73.6;39.400000000000006;47.7;Busstation;Zwartsluis;201148.0;517126.0
310;NL:S:25470050;10.8;4.0;0.6;1.2;0.3;0.7;Bejaardencentrum;Zwartsluis;201714.0;517584.5
311;NL:S:25470070;5.5;7.2;0.9;0.9;0.7;0.6;De Krieger;De Krieger;197100.7;518840.0
312;NL:S:25480010;5.8;5.8;0.0;0.0;0.0;0.0;Chr. Basisschool;Kamperzeedijk;196734.5;512396.0
313;NL:S:25580010;20.5;20.0;0.9;2.3;0.0;0.0;Nieuweweg;Genemuiden;200014.5;514991.0
314;NL:S:25580030;74.2;81.5;4.4;2.8;0.0;0.0;'t TAG;Genemuiden;198944.0;514607.0
315;NL:S:25630010;0.4;0.5;0.0;0.0;0.0;0.0;Koekoeksgemaal;Grafhorst;193354.0;511379.0
316;NL:S:25630030;1.9;2.9;0.0;0.0;0.0;0.0;Vahl;IJsselmuiden;192032.5;510138.0
317;NL:S:25630050;0.6;0.8;0.0;0.0;0.0;0.0;Fuite;IJsselmuiden;191981.5;509672.5
318;NL:S:25630070;1.3;1.2;0.0;0.0;0.0;0.0;Plasweg;IJsselmuiden;192099.0;509466.5
319;NL:S:25630090;1.5;1.8;0.0;0.0;0.0;0.0;Groenendael;IJsselmuiden;192264.0;509062.5
320;NL:S:25630110;1.1;1.3;0.0;0.0;0.0;0.0;R.K. Kerk;IJsselmuiden;192030.5;508608.0
321;NL:S:25670010;7.6;9.5;0.0;0.0;0.0;0.0;H. van Viandenplein;Hasselt;203428.5;511556.0
322;NL:S:25670030;366.8;377.9;117.6;120.8;42.3;41.1;Centrum;Hasselt;202628.5;511988.5
323;NL:S:25680010;0.1;0.1;0.1;0.1;0.0;0.0;Sluis;Beukers;203224.0;519759.0
324;NL:S:25680030;11.3;12.0;4.1;4.7;2.4;2.4;Blauwe Hand;Blauwe Hand;201685.0;523242.5
325;NL:S:25770020;20.8;8.5;10.6;5.3;6.5;2.7;Mannagras;Zwolle;200032.0;505769.0
326;NL:S:25770030;37.6;27.3;22.9;17.3;14.7;11.0;Klokkengieterlaan;Zwolle;200795.0;505347.0
327;NL:S:25770050;31.4;37.5;18.0;22.4;10.5;14.0;Karveelschipperstraat;Zwolle;200979.5;505805.0
328;NL:S:25770060;65.8;59.8;37.7;32.5;19.7;19.3;Veldbeemdgras;Zwolle;200360.5;505516.0
329;NL:S:25770070;41.6;30.1;25.7;17.5;13.4;12.1;Goudsmidstraat;Zwolle;201123.0;505357.0
330;NL:S:25770110;67.7;54.2;32.4;29.9;20.7;18.5;Fioringras;Zwolle;200366.0;505919.0
331;NL:S:25770230;47.0;45.4;26.0;26.8;11.5;13.3;Bandijklaan;Zwolle;200938.5;504323.0
332;NL:S:25780010;67.4;68.5;124.4;129.9;109.7;118.8;Dominee Hylkemaweg;Giethoorn;201649.0;526278.0
333;NL:S:25780030;8.0;8.7;3.2;4.3;2.2;3.3;Kerkweg;Giethoorn;201635.0;528452.0
334;NL:S:25780050;2.0;2.2;2.6;1.9;1.9;1.6;Hotel Harmonie;Giethoorn;201856.5;529555.0
335;NL:S:25830090;1.2;1.7;0.0;0.0;0.0;0.0;Gemeentehuis;Kampen;190791.5;507283.0
336;NL:S:25830110;9.799999999999999;15.6;0.7;2.2;0.0;0.0;Oranjesingel;Kampen;190456.5;508411.5
337;NL:S:25830170;80.8;78.4;13.7;11.1;0.0;0.0;Station Zuid;Kampen;190792.0;505157.5
338;NL:S:25830270;9.6;8.0;2.6;2.1;0.0;0.0;Leeghwaterstraat;Kampen;190371.0;506615.0
339;NL:S:25830280;12.1;10.1;2.2;2.8;0.0;0.0;Beekmanstraat;Kampen;190338.5;506902.5
340;NL:S:25830290;9.0;8.6;1.2;1.4;0.0;0.0;Amandelboom;Kampen;190227.5;506988.5
341;NL:S:25830300;9.9;7.7;1.6;2.6;0.0;0.0;Andoorn;Kampen;189747.5;506841.5
342;NL:S:25830310;14.6;12.7;2.4;3.2;0.0;0.0;Sterrekroos;Kampen;189115.5;507280.0
343;NL:S:25830320;16.0;14.0;1.4;1.7;0.0;0.0;Hilbert v Dijkstraat;Kampen;189492.5;507780.0
344;NL:S:25830330;14.6;14.7;1.1;1.4;0.0;0.0;Doctor Kolfflaan;Kampen;189357.0;508007.5
345;NL:S:25830340;20.8;13.9;2.9;2.4;0.0;0.0;Colijnlaan;Kampen;189805.0;508268.5
346;NL:S:25830360;6.3;13.2;0.9;2.8;0.0;0.0;Hanzelaan;Kampen;189915.3;508193.3
347;NL:S:25830480;2.1;2.3;0.4;0.7;0.0;0.0;Bovenbroeksweg;Kampen;190706.0;506407.5
348;NL:S:25830500;22.6;18.9;1.1;1.0;0.0;0.0;Loriestraat;Kampen;190923.5;506461.0
349;NL:S:25830520;0.0;0.5;0.0;0.0;0.0;0.0;Blauwe Engel;Kampen;190947.5;505149.0
350;NL:S:25839175;65.1;72.4;0.0;0.0;0.0;0.0;GSG Pieter Zandt;Kampen;191379.0;506200.5
351;NL:S:38400120;0.0;0.0;0.0;0.0;0.0;0.0;Florasingel;Bovenkarspel;145226.0;522627.0
352;NL:S:38402010;1.0;1.0;0.0;0.0;0.0;0.0;Streekhof;Bovenkarspel;144541.3;523170.7
353;NL:S:38410030;0.0;0.0;0.0;0.0;0.0;0.0;'t Fortuin;Wervershoof;139921.5;527044.0
354;NL:S:38410040;0.0;0.0;0.0;0.0;0.0;0.0;Raadhuisplein;Wervershoof;139048.5;526647.0
355;NL:S:38410050;0.0;0.0;0.0;0.0;0.0;0.0;R.K. Kerk;Wervershoof;139569.0;526903.0
356;NL:S:38500010;6.9;5.0;0.0;0.0;0.0;0.0;Station;Enkhuizen;148331.0;523633.0
357;NL:S:38510040;0.0;0.0;0.0;0.0;0.0;0.0;Kuin;Andijk;140624.5;527650.5
358;NL:S:38510060;0.0;0.0;0.0;0.0;0.0;0.0;Burg.Doumastraat;Andijk;141067.0;527797.5
359;NL:S:38610040;0.0;0.0;0.0;0.0;0.0;0.0;Kleingouw;Andijk;143350.0;528622.3
360;NL:S:38610060;2.7;0.0;0.0;0.0;0.0;0.0;Sorghvliet;Andijk;143805.0;528692.0
361;NL:S:38610070;0.0;2.5;0.0;0.0;0.0;0.0;Gedeputeerde Laanweg;Andijk;143941.0;528178.0
362;NL:S:39017001;0.0;0.0;0.0;0.0;0.0;0.0;P2 Slagersmatenweg;Boekelo;253788.0;467182.0
363;NL:S:40000010;5020.8;4962.3;2359.5;2075.9;1767.7;1473.8;Centraal Station;Arnhem;190351.2;444057.8
364;NL:S:40000090;1092.8000000000002;975.1999999999999;517.3;449.4;306.1;290.8;Station Velperpoort;Arnhem;191588.0;444174.0
365;NL:S:40000110;568.9;546.1;193.29999999999998;192.6;122.89999999999999;137.60000000000002;Hoflaan;Arnhem;192111.0;444487.5
366;NL:S:40000130;391.4;378.8;147.29999999999998;151.9;91.1;103.3;Raapopseweg;Arnhem;192455.7;444628.3
367;NL:S:40000150;74.7;82.6;61.3;66.60000000000001;36.5;45.599999999999994;Huyghenslaan;Arnhem;192887.5;444756.5
368;NL:S:40000170;49.7;68.8;43.0;51.7;24.9;27.9;Esperantolaan;Arnhem;193238.0;444922.0
369;NL:S:40000190;181.6;221.7;67.4;65.4;41.9;38.1;Vondellaan;Arnhem;193399.0;445007.0
370;NL:S:40000220;43.2;46.5;37.3;38.1;25.1;25.5;Bronbeek;Arnhem;193729.0;445189.5
371;NL:S:40000310;26.8;17.8;15.3;10.7;7.0;4.5;Dedelstraat;Arnhem;193850.0;443340.0
372;NL:S:40000320;22.5;12.7;8.1;5.9;4.3;3.4;van Speykstraat;Arnhem;193642.5;443552.5
373;NL:S:40000340;15.7;19.6;0.0;0.0;0.0;0.0;Delta;Arnhem;194868.5;443239.5
374;NL:S:40000360;23.9;19.3;7.7;6.9;4.1;4.2;IJsseloord 1;Arnhem;194179.5;443383.0
375;NL:S:40000380;14.3;18.4;0.0;0.0;0.0;0.0;Meander;Arnhem;195259.5;443505.0
376;NL:S:40000510;75.4;106.0;33.9;48.0;25.0;29.1;Museum Arnhem;Arnhem;189794.0;444179.0
377;NL:S:40000530;123.7;137.8;69.9;68.4;46.1;45.8;Zwarteweg;Arnhem;189309.0;444143.5
378;NL:S:40000550;186.2;180.1;101.6;102.3;61.1;69.9;Oranjestraat;Arnhem;188903.0;444014.5
379;NL:S:40000570;33.9;58.1;15.1;21.3;7.3;9.1;Klingelbeekseweg;Arnhem;188677.5;443997.5
380;NL:S:40000600;166.6;177.2;49.9;51.8;35.7;38.6;Arnhems Buiten;Arnhem;188161.0;444011.5
381;NL:S:40000650;42.6;48.6;13.5;14.5;6.9;6.4;tunnel IJsseloord;Arnhem;193858.5;442950.0
382;NL:S:40000670;44.0;59.8;17.3;25.1;13.4;16.4;Blankenweg;Arnhem;193710.0;443111.5
383;NL:S:40000690;33.6;54.1;14.4;21.7;8.6;12.3;Dr. C. Lelyweg Noord;Arnhem;193008.5;443510.0
384;NL:S:40000950;30.2;37.3;0.0;0.0;0.0;0.0;IJsseloord 2;Arnhem;195785.0;443544.0
385;NL:S:40000990;0.5;8.3;0.0;0.0;0.0;0.0;Middachtensingel;Arnhem;194417.5;443545.5
386;NL:S:40001050;4.8;8.5;4.1;6.1;2.8;5.3;Sonsbeekweg;Arnhem;190504.0;444327.0
387;NL:S:40001070;6.1;18.4;3.9;8.0;3.1;5.3;Burgemeestersplein;Arnhem;190108.0;444525.0
388;NL:S:40001090;38.1;41.7;26.6;31.6;14.6;18.1;Burg. Weertsstraat;Arnhem;189876.5;444676.5
389;NL:S:40001110;20.7;24.8;16.1;21.1;8.2;11.2;Izaak Evertslaan;Arnhem;189610.5;444871.5
390;NL:S:40001140;18.4;19.9;8.6;9.9;5.4;4.7;van Ruisdaelstraat;Arnhem;189365.5;445101.5
391;NL:S:40001230;6.800000000000001;24.2;2.0;5.2;0.9;2.8;Landgoed Rosorum;Arnhem;189453.5;444750.5
392;NL:S:40001250;32.0;36.8;11.5;13.1;5.6;9.9;Schelmseweg;Arnhem;188536.5;445223.0
393;NL:S:40001260;22.4;37.0;6.0;7.7;5.0;6.6;Amsterdamseweg/Het Dorp;Arnhem;188915.5;444989.5
394;NL:S:40001560;7.5;15.3;0.0;0.0;0.0;0.0;Kazernestraat;Arnhem;191945.5;445010.5
395;NL:S:40001580;25.2;27.0;0.0;0.0;0.0;0.0;Klarendalseweg;Arnhem;192151.7;445059.7
396;NL:S:40001600;6.4;2.5;0.0;0.0;0.0;0.0;Het Venster;Arnhem;192055.0;445162.0
397;NL:S:40001620;14.5;12.2;0.0;0.0;0.0;0.0;Beekdal Lyceum;Arnhem;193275.0;445578.0
398;NL:S:40001670;146.5;163.8;61.5;71.3;39.7;45.2;De Drie Gasthuizen;Arnhem;192470.0;445201.0
399;NL:S:40001690;71.4;77.4;55.3;57.4;38.6;40.1;Bernhardlaan;Arnhem;192675.5;445495.0
400;NL:S:40001710;237.8;211.6;111.5;96.6;67.3;64.8;Dr. Schaepmanlaan;Arnhem;192955.0;445706.5
401;NL:S:40001730;89.89999999999999;83.6;69.5;55.8;41.3;37.3;Middenweg;Arnhem;193191.0;445910.0
402;NL:S:40001750;160.3;154.1;113.0;104.2;68.3;65.5;Marktplein (Geitenkamp);Arnhem;193037.5;446029.5
403;NL:S:40001770;123.5;142.0;89.1;107.7;60.3;80.4;Zaslaan;Arnhem;192822.8;446237.0
404;NL:S:40001790;130.4;139.4;93.0;92.6;58.8;61.6;Schuttersbergplein;Arnhem;192834.0;446526.0
405;NL:S:40001810;57.1;71.0;36.1;50.2;20.6;28.8;Roerdomplaan;Arnhem;192631.0;446273.0
406;NL:S:40002050;18.9;31.8;9.3;18.5;8.0;12.9;Bothaplein;Arnhem;190653.0;444285.0
407;NL:S:40002070;55.1;88.7;24.8;41.7;17.4;35.0;Jacob Cremerstraat;Arnhem;190902.0;444592.0
408;NL:S:40002090;115.1;117.3;67.4;74.7;46.9;61.7;Graaf Ottoplein;Arnhem;191070.0;444739.0
409;NL:S:40002110;127.5;122.1;86.9;84.9;61.2;73.2;Graaf Lodewijkstraat;Arnhem;191387.5;444856.5
410;NL:S:40002130;50.5;56.0;32.4;37.2;23.2;28.3;Sint Antonielaan;Arnhem;191502.5;445041.0
411;NL:S:40002150;12.1;13.9;10.4;12.9;8.2;10.0;Heselbergherweg;Arnhem;191406.0;445373.5
412;NL:S:40002170;538.9;518.3;108.8;110.3;79.4;75.2;Ziekenhuis Rijnstate;Arnhem;190926.0;445826.5
413;NL:S:40002550;348.6;506.6;129.5;209.4;63.1;95.3;Airborneplein;Arnhem;191204.0;443342.5
414;NL:S:40002570;159.3;107.4;116.3;42.8;71.3;31.2;Stadstheater Arnhem;Arnhem;191206.0;443663.0
415;NL:S:40002590;747.0;741.0;530.8;500.7;325.2;345.6;De Monchyplein;Arnhem;190774.5;442303.0
416;NL:S:40002610;173.6;172.2;95.0;95.5;51.0;51.7;Groene Weide;Arnhem;190990.5;442185.0
417;NL:S:40002630;210.7;211.7;100.9;102.7;58.2;64.6;Visserslaan;Arnhem;191269.0;441993.5
418;NL:S:40002660;168.4;187.4;99.9;111.4;57.7;65.1;Biezenlaan;Arnhem;191536.5;441765.0
419;NL:S:40002680;292.1;229.6;180.5;142.4;99.2;84.6;Stadswaardenlaan;Arnhem;191726.5;441603.0
420;NL:S:40002770;59.6;63.6;19.4;25.4;10.8;13.4;Immerloo;Arnhem;191942.5;441264.0
421;NL:S:40002800;42.0;72.5;26.1;51.1;18.7;40.3;Oude Huissenseweg;Arnhem;191989.0;440949.0
422;NL:S:40002901;14.100000000000001;7.8;2.5;3.1;0.0;0.0;Monnikensteeg;Arnhem;192246.0;446091.0
423;NL:S:40003030;53.8;101.8;28.7;61.2;17.1;29.2;Rozet;Arnhem;190631.5;443662.0
424;NL:S:40003130;41.6;36.4;22.6;23.2;14.2;15.2;Speenkruidstraat;Arnhem;190171.5;442197.0
425;NL:S:40003170;156.3;162.7;68.1;74.3;68.0;71.6;Rijnhal;Arnhem;190253.5;441643.5
426;NL:S:40003200;1867.9;1838.0;1030.9;936.8;490.2;434.8;Winkelcentrum Kronenburg;Arnhem;190152.0;441203.0
427;NL:S:40003570;91.9;173.7;16.4;36.3;9.4;27.4;Sonsbeek;Arnhem;190790.0;444776.0
428;NL:S:40003650;9.200000000000001;5.3999999999999995;1.8;3.5;0.0;0.0;Wielewaalstraat/Hoogte80;Arnhem;192376.5;446049.0
429;NL:S:40003670;13.0;9.5;5.2;3.4;0.0;0.0;Dominee Bechtlaan;Arnhem;192601.5;446122.5
430;NL:S:40003730;13.3;10.5;5.6;4.5;0.0;0.0;Sparrenweg;Arnhem;193240.5;446531.5
431;NL:S:40003750;12.4;9.4;4.8;1.9;0.0;0.0;Heideweg;Arnhem;193385.5;446204.0
432;NL:S:40003780;2.3;1.7;1.2;0.5;0.0;0.0;Arnhemse Allee;Arnhem;193533.5;446241.0
433;NL:S:40003810;7.1;7.6;2.8;2.7;0.0;0.0;Dennenweg;Arnhem;193084.0;446658.0
434;NL:S:40004001;8301.9;7422.700000000001;3865.4;3628.8;3252.9;2402.2999999999997;Centraal Station;Arnhem;190263.2;444080.1
435;NL:S:40004015;3171.1;3249.8;2464.2999999999997;2335.9;1291.9;1242.6;Willemsplein;Arnhem;190659.3;444029.5
436;NL:S:40004021;3457.7000000000003;3322.7000000000003;2467.0;2455.2999999999997;1469.8;1440.0;Velperplein;Arnhem;191049.2;444021.5
437;NL:S:40004030;818.0;1082.6;833.9;1216.3;500.9;660.2;Rijnstraat;Arnhem;190436.0;443847.5
438;NL:S:40004050;15.9;60.3;35.2;90.9;8.2;32.1;de Praets;Arnhem;190140.5;443380.0
439;NL:S:40004070;27.8;30.7;21.3;24.1;14.4;20.2;Zonnedauwweg;Arnhem;190150.0;442684.5
440;NL:S:40004090;55.5;44.1;36.1;26.3;27.6;24.4;Wilgenlaan;Arnhem;190389.5;442488.5
441;NL:S:40004170;177.7;189.1;83.9;95.9;61.1;66.7;De Grote Koppel;Arnhem;190613.5;441681.0
442;NL:S:40004175;15.9;13.3;10.2;9.4;9.0;6.0;Kronenburg;Arnhem;190204.0;441227.5
443;NL:S:40004230;7.8;10.0;3.6;5.7;2.2;3.6;van Berkumstraat;Arnhem;190489.5;441907.5
444;NL:S:40004590;370.3;340.3;157.1;162.2;98.9;101.0;Rietgrachtstraat;Arnhem;191391.5;443454.0
445;NL:S:40004610;547.0;477.5;181.0;164.9;126.6;128.8;Gr. van Prinstererstraat;Arnhem;191921.5;443523.0
446;NL:S:40004630;104.0;223.9;37.8;139.0;24.8;101.5;Hugo de Grootstraat;Arnhem;192333.0;443590.0
447;NL:S:40004640;242.0;106.9;159.4;39.2;97.9;25.9;Hugo de Grootstraat;Arnhem;192310.0;443609.0
448;NL:S:40004650;95.5;109.9;63.0;67.7;47.3;54.5;Maaslaan;Arnhem;192810.5;443870.0
449;NL:S:40004680;222.7;243.2;126.9;135.1;83.5;93.4;Waalstraat;Arnhem;193232.0;443959.5
450;NL:S:40004690;14.6;16.4;4.0;8.5;0.8;5.4;MFC Presikhaven;Arnhem;193528.5;443741.0
451;NL:S:40004700;348.90000000000003;411.1;203.20000000000002;253.89999999999998;134.0;177.0;Lange Wal;Arnhem;193508.0;443842.0
